ptpd2:
   -gGW          Protocol mode (slave/master with ntp/master without ntp)
   -b <dev>      Interface to use

   -cC  -DVfS    Console / verbose console;     Dump stats / Interval / Output file / no Syslog
   -uU           Unicast/Hybrid mode


   -hHB           Summary / Complete help file / run-time debug level

ERROR: Please run this daemon as root

# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Drift, Discarded Packet Count, Last packet Received
2013-09-11 10:02:21.063817, init, 
2013-09-11 10:02:21.127403, lstn_init,  1 
2013-09-11 10:03:00.503501, slv, 406c8ffffe15d361(unknown)/01,  0.000320035, -7.249064326,  7.249381000, -7.248745000, 0, -39, D
2013-09-11 10:03:02.628871, slv, 406c8ffffe15d361(unknown)/01,  0.000320134, -7.249237035,  7.249577000, -7.248917000, 0, -40, D
2013-09-11 10:03:04.129025, slv, 406c8ffffe15d361(unknown)/01,  0.000320581, -7.249279134,  7.249653000, -7.248959000, 0, -41, D
2013-09-11 10:03:04.691242, slv, 406c8ffffe15d361(unknown)/01,  0.000320757, -7.249282581,  7.249580000, -7.248962000, 0, -42, D
2013-09-11 10:03:06.253836, slv, 406c8ffffe15d361(unknown)/01,  0.000321267, -7.249318757,  7.249751000, -7.248998000, 0, -43, D
2013-09-11 10:03:06.503159, slv, 406c8ffffe15d361(unknown)/01,  0.000321999, -7.249396267,  7.249736000, -7.249075000, 0, -44, D
2013-09-11 10:03:08.253880, slv, 406c8ffffe15d361(unknown)/01,  0.000322704, -7.249420999,  7.249853000, -7.249099000, 0, -45, D
2013-09-11 10:03:08.816340, slv, 406c8ffffe15d361(unknown)/01,  0.000323318, -7.249503704,  7.249831000, -7.249181000, 0, -46, D
2013-09-11 10:03:09.378710, slv, 406c8ffffe15d361(unknown)/01,  0.000323645, -7.249503704,  7.249886000, -7.249181000, 0, -47, D
2013-09-11 10:03:11.253885, slv, 406c8ffffe15d361(unknown)/01,  0.000324115, -7.249649645,  7.250006000, -7.249326000, 0, -48, D
2013-09-11 10:03:13.128870, slv, 406c8ffffe15d361(unknown)/01,  0.000323877, -7.249768115,  7.250014000, -7.249444000, 0, -49, D
2013-09-11 10:03:15.066403, slv, 406c8ffffe15d361(unknown)/01,  0.000323784, -7.249791877,  7.250175000, -7.249468000, 0, -50, D
2013-09-11 10:03:15.503731, slv, 406c8ffffe15d361(unknown)/01,  0.000322964, -7.249994784,  7.250092000, -7.249671000, 0, -51, D
2013-09-11 10:03:16.191352, slv, 406c8ffffe15d361(unknown)/01,  0.000321858, -7.249994784,  7.250312000, -7.249671000, 0, -52, D
2013-09-11 10:03:16.878685, slv, 406c8ffffe15d361(unknown)/01,  0.000321695, -7.249901858,  7.250192000, -7.249580000, 0, -53, D
2013-09-11 10:03:17.441043, slv, 406c8ffffe15d361(unknown)/01,  0.000321237, -7.249901858,  7.250156000, -7.249580000, 0, -54, D
2013-09-11 10:03:18.441453, slv, 406c8ffffe15d361(unknown)/01,  0.000321527, -7.249965237,  7.250417000, -7.249644000, 0, -55, D
2013-09-11 10:03:19.066386, slv, 406c8ffffe15d361(unknown)/01,  0.000322293, -7.250013527,  7.250377000, -7.249692000, 0, -56, D
2013-09-11 10:03:20.691436, slv, 406c8ffffe15d361(unknown)/01,  0.000322734, -7.250131293,  7.250514000, -7.249809000, 0, -57, D
2013-09-11 10:03:21.503903, slv, 406c8ffffe15d361(unknown)/01,  0.000323134, -7.250164734,  7.250521000, -7.249842000, 0, -58, D
2013-09-11 10:03:21.690412, slv, 406c8ffffe15d361(unknown)/01,  0.000323559, -7.250164734,  7.250556000, -7.249842000, 0, -59, D
2013-09-11 10:03:23.128975, slv, 406c8ffffe15d361(unknown)/01,  0.000324120, -7.250237559,  7.250629000, -7.249914000, 0, -60, D
2013-09-11 10:03:23.378898, slv, 406c8ffffe15d361(unknown)/01,  0.000324580, -7.250237559,  7.250608000, -7.249914000, 0, -61, D
2013-09-11 10:03:24.816241, slv, 406c8ffffe15d361(unknown)/01,  0.000324319, -7.250347580,  7.250563000, -7.250023000, 0, -62, D
2013-09-11 10:03:25.566483, slv, 406c8ffffe15d361(unknown)/01,  0.000324040, -7.250369319,  7.250732000, -7.250045000, 0, -63, D
2013-09-11 10:03:25.628278, slv, 406c8ffffe15d361(unknown)/01,  0.000324479, -7.250369319,  7.250767000, -7.250045000, 0, -64, D
2013-09-11 10:03:27.503154, slv, 406c8ffffe15d361(unknown)/01,  0.000324135, -7.250461479,  7.250625000, -7.250137000, 0, -65, D
2013-09-11 10:03:29.191443, slv, 406c8ffffe15d361(unknown)/01,  0.000323757, -7.250526135,  7.250914000, -7.250202000, 0, -66, D
2013-09-11 10:03:29.753884, slv, 406c8ffffe15d361(unknown)/01,  0.000323948, -7.250629757,  7.250938000, -7.250306000, 0, -67, D
2013-09-11 10:03:30.191293, slv, 406c8ffffe15d361(unknown)/01,  0.000323733, -7.250629757,  7.250915000, -7.250306000, 0, -68, D
2013-09-11 10:03:30.628894, slv, 406c8ffffe15d361(unknown)/01,  0.000323736, -7.250650733,  7.251014000, -7.250327000, 0, -69, D
2013-09-11 10:03:32.190528, slv, 406c8ffffe15d361(unknown)/01,  0.000324270, -7.250724736,  7.251146000, -7.250401000, 0, -70, D
