ptpd2:
   -gGW          Protocol mode (slave/master with ntp/master without ntp)
   -b <dev>      Interface to use

   -cC  -DVfS    Console / verbose console;     Dump stats / Interval / Output file / no Syslog
   -uU           Unicast/Hybrid mode


   -hHB           Summary / Complete help file / run-time debug level

ERROR: Please run this daemon as root

# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Drift, Discarded Packet Count, Last packet Received
2013-09-11 11:56:05.374298, init, 
2013-09-11 11:56:05.439008, lstn_init,  1 
2013-09-11 12:27:18.746117, slv, 406c8ffffe15d361(unknown)/01,  0.000332031, -6.539918203,  6.540260000, -6.539586000, 0, -241, D
2013-09-11 12:27:19.268949, slv, 406c8ffffe15d361(unknown)/01,  0.000332031, -6.539991031,  6.540260000, -6.539659000, 0, -241, S
2013-09-11 12:27:19.370372, slv, 406c8ffffe15d361(unknown)/01,  0.000332116, -6.539991031,  6.540335000, -6.539659000, 0, -242, D
2013-09-11 12:27:20.268650, slv, 406c8ffffe15d361(unknown)/01,  0.000332116, -6.540022116,  6.540335000, -6.539690000, 0, -242, S
2013-09-11 12:27:20.370368, slv, 406c8ffffe15d361(unknown)/01,  0.000331988, -6.540022116,  6.540310000, -6.539690000, 0, -243, D
2013-09-11 12:27:21.269040, slv, 406c8ffffe15d361(unknown)/01,  0.000331988, -6.540072988,  6.540310000, -6.539741000, 0, -243, S
2013-09-11 12:27:21.808718, slv, 406c8ffffe15d361(unknown)/01,  0.000331729, -6.540072988,  6.540383000, -6.539741000, 0, -244, D
2013-09-11 12:27:22.268786, slv, 406c8ffffe15d361(unknown)/01,  0.000331729, -6.540117729,  6.540383000, -6.539786000, 0, -244, S
2013-09-11 12:27:23.268684, slv, 406c8ffffe15d361(unknown)/01,  0.000331729, -6.540123729,  6.540383000, -6.539792000, 0, -244, S
2013-09-11 12:27:23.496321, slv, 406c8ffffe15d361(unknown)/01,  0.000332146, -6.540123729,  6.540584000, -6.539792000, 0, -245, D
2013-09-11 12:27:23.746296, slv, 406c8ffffe15d361(unknown)/01,  0.000333202, -6.540123729,  6.540599000, -6.539792000, 0, -246, D
2013-09-11 12:27:24.269301, slv, 406c8ffffe15d361(unknown)/01,  0.000333202, -6.540254202,  6.540599000, -6.539921000, 0, -246, S
2013-09-11 12:27:25.246321, slv, 406c8ffffe15d361(unknown)/01,  0.000334147, -6.540254202,  6.540689000, -6.539921000, 0, -247, D
2013-09-11 12:27:25.268837, slv, 406c8ffffe15d361(unknown)/01,  0.000334147, -6.540291147,  6.540689000, -6.539957000, 0, -247, S
2013-09-11 12:27:26.269429, slv, 406c8ffffe15d361(unknown)/01,  0.000334147, -6.540424147,  6.540689000, -6.540090000, 0, -247, S
2013-09-11 12:27:26.433215, slv, 406c8ffffe15d361(unknown)/01,  0.000334428, -6.540424147,  6.540731000, -6.540090000, 0, -248, D
2013-09-11 12:27:26.746152, slv, 406c8ffffe15d361(unknown)/01,  0.000334080, -6.540424147,  6.540698000, -6.540090000, 0, -249, D
2013-09-11 12:27:27.246221, slv, 406c8ffffe15d361(unknown)/01,  0.000333867, -6.540424147,  6.540764000, -6.540090000, 0, -250, D
2013-09-11 12:27:27.268699, slv, 406c8ffffe15d361(unknown)/01,  0.000333867, -6.540390867,  6.540764000, -6.540057000, 0, -250, S
2013-09-11 12:27:27.433663, slv, 406c8ffffe15d361(unknown)/01,  0.000333775, -6.540390867,  6.540695000, -6.540057000, 0, -251, D
2013-09-11 12:27:28.268956, slv, 406c8ffffe15d361(unknown)/01,  0.000333775, -6.540499775,  6.540695000, -6.540166000, 0, -251, S
2013-09-11 12:27:28.808676, slv, 406c8ffffe15d361(unknown)/01,  0.000333492, -6.540499775,  6.540791000, -6.540166000, 0, -252, D
2013-09-11 12:27:29.268663, slv, 406c8ffffe15d361(unknown)/01,  0.000333492, -6.540495492,  6.540791000, -6.540162000, 0, -252, S
2013-09-11 12:27:29.746378, slv, 406c8ffffe15d361(unknown)/01,  0.000333605, -6.540495492,  6.540900000, -6.540162000, 0, -253, D
2013-09-11 12:27:30.268651, slv, 406c8ffffe15d361(unknown)/01,  0.000333605, -6.540533605,  6.540900000, -6.540200000, 0, -253, S
2013-09-11 12:27:30.871087, slv, 406c8ffffe15d361(unknown)/01,  0.000334036, -6.540533605,  6.540907000, -6.540200000, 0, -254, D
2013-09-11 12:27:30.933518, slv, 406c8ffffe15d361(unknown)/01,  0.000333855, -6.540533605,  6.540783000, -6.540200000, 0, -255, D
2013-09-11 12:27:31.246215, slv, 406c8ffffe15d361(unknown)/01,  0.000333903, -6.540533605,  6.540965000, -6.540200000, 0, -256, D
2013-09-11 12:27:31.268213, slv, 406c8ffffe15d361(unknown)/01,  0.000333903, -6.540687903,  6.540965000, -6.540354000, 0, -256, S
2013-09-11 12:27:31.621150, slv, 406c8ffffe15d361(unknown)/01,  0.000334227, -6.540687903,  6.541008000, -6.540354000, 0, -257, D
2013-09-11 12:27:32.246228, slv, 406c8ffffe15d361(unknown)/01,  0.000334195, -6.540687903,  6.541029000, -6.540354000, 0, -258, D
2013-09-11 12:27:32.268630, slv, 406c8ffffe15d361(unknown)/01,  0.000334195, -6.540701195,  6.541029000, -6.540367000, 0, -258, S
2013-09-11 12:27:32.620379, slv, 406c8ffffe15d361(unknown)/01,  0.000334082, -6.540701195,  6.541000000, -6.540367000, 0, -259, D
2013-09-11 12:27:32.808416, slv, 406c8ffffe15d361(unknown)/01,  0.000333032, -6.540701195,  6.540802000, -6.540367000, 0, -260, D
2013-09-11 12:27:33.268368, slv, 406c8ffffe15d361(unknown)/01,  0.000333032, -6.540648032,  6.540802000, -6.540315000, 0, -260, S
2013-09-11 12:27:34.120890, slv, 406c8ffffe15d361(unknown)/01,  0.000332003, -6.540648032,  6.540949000, -6.540315000, 0, -261, D
2013-09-11 12:27:34.268684, slv, 406c8ffffe15d361(unknown)/01,  0.000332003, -6.540813003,  6.540949000, -6.540481000, 0, -261, S
2013-09-11 12:27:34.307418, slv, 406c8ffffe15d361(unknown)/01,  0.000331006, -6.540813003,  6.540920000, -6.540481000, 0, -262, D
2013-09-11 12:27:34.746214, slv, 406c8ffffe15d361(unknown)/01,  0.000329982, -6.540813003,  6.541104000, -6.540481000, 0, -263, D
2013-09-11 12:27:35.933782, slv, 406c8ffffe15d361(unknown)/01,  0.000330150, -6.540813003,  6.541221000, -6.540481000, 0, -264, D
2013-09-11 12:27:36.268464, slv, 406c8ffffe15d361(unknown)/01,  0.000330150, -6.540902150,  6.541221000, -6.540572000, 0, -264, S
2013-09-11 12:27:37.268327, slv, 406c8ffffe15d361(unknown)/01,  0.000330150, -6.540966150,  6.541221000, -6.540636000, 0, -264, S
2013-09-11 12:27:37.621107, slv, 406c8ffffe15d361(unknown)/01,  0.000330444, -6.540966150,  6.541292000, -6.540636000, 0, -265, D
2013-09-11 12:27:38.268307, slv, 406c8ffffe15d361(unknown)/01,  0.000330444, -6.540972444,  6.541292000, -6.540642000, 0, -265, S
2013-09-11 12:27:38.996218, slv, 406c8ffffe15d361(unknown)/01,  0.000330408, -6.540972444,  6.541299000, -6.540642000, 0, -266, D
2013-09-11 12:27:39.267895, slv, 406c8ffffe15d361(unknown)/01,  0.000330408, -6.540959408,  6.541299000, -6.540629000, 0, -266, S
2013-09-11 12:27:39.433530, slv, 406c8ffffe15d361(unknown)/01,  0.000330108, -6.540959408,  6.541217000, -6.540629000, 0, -267, D
2013-09-11 12:27:39.870942, slv, 406c8ffffe15d361(unknown)/01,  0.000330000, -6.540959408,  6.541334000, -6.540629000, 0, -268, D
2013-09-11 12:27:40.268110, slv, 406c8ffffe15d361(unknown)/01,  0.000330000, -6.541053000,  6.541334000, -6.540723000, 0, -268, S
2013-09-11 12:27:40.621001, slv, 406c8ffffe15d361(unknown)/01,  0.000330229, -6.541053000,  6.541397000, -6.540723000, 0, -269, D
2013-09-11 12:27:41.267961, slv, 406c8ffffe15d361(unknown)/01,  0.000330229, -6.541086229,  6.541397000, -6.540756000, 0, -269, S
2013-09-11 12:27:42.246217, slv, 406c8ffffe15d361(unknown)/01,  0.000330756, -6.541086229,  6.541538000, -6.540756000, 0, -270, D
2013-09-11 12:27:42.268314, slv, 406c8ffffe15d361(unknown)/01,  0.000330756, -6.541136756,  6.541538000, -6.540806000, 0, -270, S
2013-09-11 12:27:43.267902, slv, 406c8ffffe15d361(unknown)/01,  0.000330756, -6.541200756,  6.541538000, -6.540870000, 0, -270, S
2013-09-11 12:27:43.621054, slv, 406c8ffffe15d361(unknown)/01,  0.000331501, -6.541200756,  6.541602000, -6.540870000, 0, -271, D
2013-09-11 12:27:44.267447, slv, 406c8ffffe15d361(unknown)/01,  0.000331501, -6.541269501,  6.541602000, -6.540938000, 0, -271, S
2013-09-11 12:27:45.267771, slv, 406c8ffffe15d361(unknown)/01,  0.000331501, -6.541253501,  6.541602000, -6.540922000, 0, -271, S
2013-09-11 12:27:45.307893, slv, 406c8ffffe15d361(unknown)/01,  0.000331856, -6.541253501,  6.541607000, -6.540922000, 0, -272, D
2013-09-11 12:27:46.268359, slv, 406c8ffffe15d361(unknown)/01,  0.000331856, -6.541368856,  6.541607000, -6.541037000, 0, -272, S
2013-09-11 12:27:47.121008, slv, 406c8ffffe15d361(unknown)/01,  0.000331611, -6.541368856,  6.541617000, -6.541037000, 0, -273, D
2013-09-11 12:27:47.267702, slv, 406c8ffffe15d361(unknown)/01,  0.000331611, -6.541407611,  6.541617000, -6.541076000, 0, -273, S
2013-09-11 12:27:48.268256, slv, 406c8ffffe15d361(unknown)/01,  0.000331611, -6.541470611,  6.541617000, -6.541139000, 0, -273, S
2013-09-11 12:27:48.746389, slv, 406c8ffffe15d361(unknown)/01,  0.000331655, -6.541470611,  6.541897000, -6.541139000, 0, -274, D
2013-09-11 12:27:49.267592, slv, 406c8ffffe15d361(unknown)/01,  0.000331655, -6.541527655,  6.541897000, -6.541196000, 0, -274, S
2013-09-11 12:27:50.121132, slv, 406c8ffffe15d361(unknown)/01,  0.000331975, -6.541527655,  6.541847000, -6.541196000, 0, -275, D
2013-09-11 12:27:50.267469, slv, 406c8ffffe15d361(unknown)/01,  0.000331975, -6.541577975,  6.541847000, -6.541246000, 0, -275, S
2013-09-11 12:27:51.246299, slv, 406c8ffffe15d361(unknown)/01,  0.000332255, -6.541577975,  6.541995000, -6.541246000, 0, -276, D
2013-09-11 12:27:51.267269, slv, 406c8ffffe15d361(unknown)/01,  0.000332255, -6.541545255,  6.541995000, -6.541213000, 0, -276, S
2013-09-11 12:27:52.267295, slv, 406c8ffffe15d361(unknown)/01,  0.000332255, -6.541727255,  6.541995000, -6.541395000, 0, -276, S
2013-09-11 12:27:52.996235, slv, 406c8ffffe15d361(unknown)/01,  0.000332703, -6.541727255,  6.542090000, -6.541395000, 0, -277, D
2013-09-11 12:27:53.058594, slv, 406c8ffffe15d361(unknown)/01,  0.000332500, -6.541727255,  6.541979000, -6.541395000, 0, -278, D
2013-09-11 12:27:53.267520, slv, 406c8ffffe15d361(unknown)/01,  0.000332500, -6.541635500,  6.541979000, -6.541303000, 0, -278, S
2013-09-11 12:27:54.246221, slv, 406c8ffffe15d361(unknown)/01,  0.000332671, -6.541635500,  6.542093000, -6.541303000, 0, -279, D
2013-09-11 12:27:54.268024, slv, 406c8ffffe15d361(unknown)/01,  0.000332671, -6.541820671,  6.542093000, -6.541488000, 0, -279, S
2013-09-11 12:27:55.267322, slv, 406c8ffffe15d361(unknown)/01,  0.000332671, -6.541809671,  6.542093000, -6.541477000, 0, -279, S
2013-09-11 12:27:55.621275, slv, 406c8ffffe15d361(unknown)/01,  0.000333289, -6.541809671,  6.542176000, -6.541477000, 0, -280, D
2013-09-11 12:27:56.267362, slv, 406c8ffffe15d361(unknown)/01,  0.000333289, -6.541918289,  6.542176000, -6.541585000, 0, -280, S
2013-09-11 12:50:37.527792, slv, 406c8ffffe15d361(unknown)/01,  0.000333289, -6.280964289,  6.542176000, -6.280631000, 0, -280, S
2013-09-11 12:50:38.263015, slv, 406c8ffffe15d361(unknown)/01,  0.000333100, -6.280964289,  6.281217000, -6.280631000, 0, -281, D
2013-09-11 12:50:38.528467, slv, 406c8ffffe15d361(unknown)/01,  0.000333100, -6.281009100,  6.281217000, -6.280676000, 0, -281, S
2013-09-11 12:50:39.528085, slv, 406c8ffffe15d361(unknown)/01,  0.000333100, -6.281071100,  6.281217000, -6.280738000, 0, -281, S
2013-09-11 12:50:39.638978, slv, 406c8ffffe15d361(unknown)/01,  0.000332945, -6.281071100,  6.281445000, -6.280738000, 0, -282, D
2013-09-11 12:50:39.951490, slv, 406c8ffffe15d361(unknown)/01,  0.000332781, -6.281071100,  6.281321000, -6.280738000, 0, -283, D
2013-09-11 12:50:40.527945, slv, 406c8ffffe15d361(unknown)/01,  0.000332781, -6.281185781,  6.281321000, -6.280853000, 0, -283, S
2013-09-11 12:50:41.451687, slv, 406c8ffffe15d361(unknown)/01,  0.000332475, -6.281185781,  6.281523000, -6.280853000, 0, -284, D
2013-09-11 12:50:41.512955, slv, 406c8ffffe15d361(unknown)/01,  0.000332237, -6.281185781,  6.281452000, -6.280853000, 0, -285, D
2013-09-11 12:50:41.527725, slv, 406c8ffffe15d361(unknown)/01,  0.000332237, -6.281098237,  6.281452000, -6.280766000, 0, -285, S
2013-09-11 12:50:42.528495, slv, 406c8ffffe15d361(unknown)/01,  0.000332237, -6.281276237,  6.281452000, -6.280944000, 0, -285, S
2013-09-11 12:50:43.201761, slv, 406c8ffffe15d361(unknown)/01,  0.000332021, -6.281276237,  6.281619000, -6.280944000, 0, -286, D
2013-09-11 12:50:47.527646, slv, 406c8ffffe15d361(unknown)/01,  0.000332021, -6.281450021,  6.281619000, -6.281118000, 0, -286, S
2013-09-11 12:50:48.076718, slv, 406c8ffffe15d361(unknown)/01,  0.000332500, -6.281450021,  6.281894000, -6.281118000, 0, -287, D
2013-09-11 12:50:48.527280, slv, 406c8ffffe15d361(unknown)/01,  0.000332500, -6.281517500,  6.281894000, -6.281185000, 0, -287, S
2013-09-11 12:50:48.763604, slv, 406c8ffffe15d361(unknown)/01,  0.000333179, -6.281517500,  6.281913000, -6.281185000, 0, -288, D
2013-09-11 12:50:49.527526, slv, 406c8ffffe15d361(unknown)/01,  0.000333179, -6.281531179,  6.281913000, -6.281198000, 0, -288, S
2013-09-11 12:50:50.527642, slv, 406c8ffffe15d361(unknown)/01,  0.000333179, -6.281670179,  6.281913000, -6.281337000, 0, -288, S
2013-09-11 12:50:50.637924, slv, 406c8ffffe15d361(unknown)/01,  0.000332773, -6.281670179,  6.281838000, -6.281337000, 0, -289, D
2013-09-11 12:50:51.527439, slv, 406c8ffffe15d361(unknown)/01,  0.000332773, -6.281616773,  6.281838000, -6.281284000, 0, -289, S
2013-09-11 12:50:52.013244, slv, 406c8ffffe15d361(unknown)/01,  0.000332651, -6.281616773,  6.282083000, -6.281284000, 0, -290, D
2013-09-11 12:50:52.527302, slv, 406c8ffffe15d361(unknown)/01,  0.000332651, -6.281705651,  6.282083000, -6.281373000, 0, -290, S
2013-09-11 12:50:53.526866, slv, 406c8ffffe15d361(unknown)/01,  0.000332651, -6.281781651,  6.282083000, -6.281449000, 0, -290, S
2013-09-11 12:50:53.889142, slv, 406c8ffffe15d361(unknown)/01,  0.000333117, -6.281781651,  6.282100000, -6.281449000, 0, -291, D
2013-09-11 12:50:54.201755, slv, 406c8ffffe15d361(unknown)/01,  0.000333208, -6.281781651,  6.282154000, -6.281449000, 0, -292, D
2013-09-11 12:50:54.526896, slv, 406c8ffffe15d361(unknown)/01,  0.000333208, -6.281841208,  6.282154000, -6.281508000, 0, -292, S
2013-09-11 12:50:55.527221, slv, 406c8ffffe15d361(unknown)/01,  0.000333208, -6.281868208,  6.282154000, -6.281535000, 0, -292, S
2013-09-11 12:50:55.638148, slv, 406c8ffffe15d361(unknown)/01,  0.000333465, -6.281868208,  6.282229000, -6.281535000, 0, -293, D
2013-09-11 12:50:56.526772, slv, 406c8ffffe15d361(unknown)/01,  0.000333465, -6.281904465,  6.282229000, -6.281571000, 0, -293, S
2013-09-11 12:50:57.512900, slv, 406c8ffffe15d361(unknown)/01,  0.000333800, -6.281904465,  6.282297000, -6.281571000, 0, -294, D
2013-09-11 12:50:57.527013, slv, 406c8ffffe15d361(unknown)/01,  0.000333800, -6.282006800,  6.282297000, -6.281673000, 0, -294, S
2013-09-11 12:50:57.638330, slv, 406c8ffffe15d361(unknown)/01,  0.000334154, -6.282006800,  6.282373000, -6.281673000, 0, -295, D
2013-09-11 12:50:58.527673, slv, 406c8ffffe15d361(unknown)/01,  0.000334154, -6.282066154,  6.282373000, -6.281732000, 0, -295, S
2013-09-11 12:50:59.013467, slv, 406c8ffffe15d361(unknown)/01,  0.000333592, -6.282066154,  6.282225000, -6.281732000, 0, -296, D
2013-09-11 12:50:59.075458, slv, 406c8ffffe15d361(unknown)/01,  0.000332296, -6.282066154,  6.282242000, -6.281732000, 0, -297, D
2013-09-11 12:50:59.527002, slv, 406c8ffffe15d361(unknown)/01,  0.000332296, -6.282082296,  6.282242000, -6.281750000, 0, -297, S
2013-09-11 12:51:00.451661, slv, 406c8ffffe15d361(unknown)/01,  0.000331767, -6.282082296,  6.282434000, -6.281750000, 0, -298, D
2013-09-11 12:51:00.526712, slv, 406c8ffffe15d361(unknown)/01,  0.000331767, -6.282280767,  6.282434000, -6.281949000, 0, -298, S
2013-09-11 12:51:02.527065, slv, 406c8ffffe15d361(unknown)/01,  0.000331767, -6.282244767,  6.282434000, -6.281913000, 0, -298, S
2013-09-11 12:51:02.576268, slv, 406c8ffffe15d361(unknown)/01,  0.000331497, -6.282244767,  6.282487000, -6.281913000, 0, -299, D
2013-09-11 12:51:03.526514, slv, 406c8ffffe15d361(unknown)/01,  0.000331497, -6.282301497,  6.282487000, -6.281970000, 0, -299, S
2013-09-11 12:51:03.888695, slv, 406c8ffffe15d361(unknown)/01,  0.000331184, -6.282301497,  6.282642000, -6.281970000, 0, -300, D
2013-09-11 12:51:04.013854, slv, 406c8ffffe15d361(unknown)/01,  0.000330579, -6.282301497,  6.282468000, -6.281970000, 0, -301, D
2013-09-11 12:51:04.527262, slv, 406c8ffffe15d361(unknown)/01,  0.000330579, -6.282313579,  6.282468000, -6.281983000, 0, -301, S
2013-09-11 12:51:04.951525, slv, 406c8ffffe15d361(unknown)/01,  0.000330256, -6.282313579,  6.282725000, -6.281983000, 0, -302, D
2013-09-11 12:51:05.526665, slv, 406c8ffffe15d361(unknown)/01,  0.000330256, -6.282372256,  6.282725000, -6.282042000, 0, -302, S
2013-09-11 12:51:06.451667, slv, 406c8ffffe15d361(unknown)/01,  0.000330716, -6.282372256,  6.282739000, -6.282042000, 0, -303, D
2013-09-11 12:51:06.526480, slv, 406c8ffffe15d361(unknown)/01,  0.000330716, -6.282451716,  6.282739000, -6.282121000, 0, -303, S
2013-09-11 12:51:06.701740, slv, 406c8ffffe15d361(unknown)/01,  0.000331130, -6.282451716,  6.282853000, -6.282121000, 0, -304, D
2013-09-11 12:51:07.526325, slv, 406c8ffffe15d361(unknown)/01,  0.000331130, -6.282599130,  6.282853000, -6.282268000, 0, -304, S
2013-09-11 12:51:08.139075, slv, 406c8ffffe15d361(unknown)/01,  0.000330909, -6.282599130,  6.282804000, -6.282268000, 0, -305, D
2013-09-11 12:51:08.326647, slv, 406c8ffffe15d361(unknown)/01,  0.000330191, -6.282599130,  6.282872000, -6.282268000, 0, -306, D
2013-09-11 12:51:08.527269, slv, 406c8ffffe15d361(unknown)/01,  0.000330191, -6.282538191,  6.282872000, -6.282208000, 0, -306, S
2013-09-11 12:51:08.575217, slv, 406c8ffffe15d361(unknown)/01,  0.000329445, -6.282538191,  6.282734000, -6.282208000, 0, -307, D
2013-09-11 12:51:09.526550, slv, 406c8ffffe15d361(unknown)/01,  0.000329445, -6.282482445,  6.282734000, -6.282153000, 0, -307, S
2013-09-11 12:51:09.701747, slv, 406c8ffffe15d361(unknown)/01,  0.000329457, -6.282482445,  6.282948000, -6.282153000, 0, -308, D
2013-09-11 12:51:10.014126, slv, 406c8ffffe15d361(unknown)/01,  0.000330625, -6.282482445,  6.282975000, -6.282153000, 0, -309, D
2013-09-11 12:51:10.526985, slv, 406c8ffffe15d361(unknown)/01,  0.000330625, -6.282595625,  6.282975000, -6.282265000, 0, -309, S
2013-09-11 12:51:11.526446, slv, 406c8ffffe15d361(unknown)/01,  0.000330625, -6.282683625,  6.282975000, -6.282353000, 0, -309, S
2013-09-11 12:51:11.638774, slv, 406c8ffffe15d361(unknown)/01,  0.000331122, -6.282683625,  6.282981000, -6.282353000, 0, -310, D
2013-09-11 12:51:12.526349, slv, 406c8ffffe15d361(unknown)/01,  0.000331122, -6.282748122,  6.282981000, -6.282417000, 0, -310, S
2013-09-11 12:51:12.701486, slv, 406c8ffffe15d361(unknown)/01,  0.000330733, -6.282748122,  6.283014000, -6.282417000, 0, -311, D
2013-09-11 12:51:13.526369, slv, 406c8ffffe15d361(unknown)/01,  0.000330733, -6.282782733,  6.283014000, -6.282452000, 0, -311, S
2013-09-11 12:51:13.951344, slv, 406c8ffffe15d361(unknown)/01,  0.000330779, -6.282782733,  6.283190000, -6.282452000, 0, -312, D
2013-09-11 12:51:14.526834, slv, 406c8ffffe15d361(unknown)/01,  0.000330779, -6.282885779,  6.283190000, -6.282555000, 0, -312, S
2013-09-11 12:51:14.764088, slv, 406c8ffffe15d361(unknown)/01,  0.000330711, -6.282885779,  6.283123000, -6.282555000, 0, -313, D
2013-09-11 12:51:15.138240, slv, 406c8ffffe15d361(unknown)/01,  0.000330449, -6.282885779,  6.283243000, -6.282555000, 0, -314, D
2013-09-11 12:51:15.526262, slv, 406c8ffffe15d361(unknown)/01,  0.000330449, -6.282875449,  6.283243000, -6.282545000, 0, -314, S
2013-09-11 12:51:16.526782, slv, 406c8ffffe15d361(unknown)/01,  0.000330449, -6.282981449,  6.283243000, -6.282651000, 0, -314, S
2013-09-11 12:51:16.576351, slv, 406c8ffffe15d361(unknown)/01,  0.000330406, -6.282981449,  6.283274000, -6.282651000, 0, -315, D
2013-09-11 12:51:17.201574, slv, 406c8ffffe15d361(unknown)/01,  0.000330200, -6.282981449,  6.283297000, -6.282651000, 0, -316, D
2013-09-11 12:51:17.525938, slv, 406c8ffffe15d361(unknown)/01,  0.000330200, -6.283087200,  6.283297000, -6.282757000, 0, -316, S
2013-09-11 12:51:17.888669, slv, 406c8ffffe15d361(unknown)/01,  0.000329985, -6.283087200,  6.283377000, -6.282757000, 0, -317, D
2013-09-11 12:51:18.526032, slv, 406c8ffffe15d361(unknown)/01,  0.000329985, -6.283048985,  6.283377000, -6.282719000, 0, -317, S
2013-09-11 12:51:19.389294, slv, 406c8ffffe15d361(unknown)/01,  0.000330035, -6.283048985,  6.283432000, -6.282719000, 0, -318, D
2013-09-11 12:51:19.525849, slv, 406c8ffffe15d361(unknown)/01,  0.000330035, -6.283199035,  6.283432000, -6.282869000, 0, -318, S
2013-09-11 12:51:20.076321, slv, 406c8ffffe15d361(unknown)/01,  0.000329612, -6.283199035,  6.283368000, -6.282869000, 0, -319, D
2013-09-11 12:51:20.525727, slv, 406c8ffffe15d361(unknown)/01,  0.000329612, -6.283253612,  6.283368000, -6.282924000, 0, -319, S
2013-09-11 12:51:21.525777, slv, 406c8ffffe15d361(unknown)/01,  0.000329612, -6.283292612,  6.283368000, -6.282963000, 0, -319, S
2013-09-11 12:51:25.526371, slv, 406c8ffffe15d361(unknown)/01,  0.000329612, -6.283398612,  6.283368000, -6.283069000, 0, -319, S
2013-09-11 12:51:25.701472, slv, 406c8ffffe15d361(unknown)/01,  0.000328500, -6.283398612,  6.283604000, -6.283069000, 0, -320, D
2013-09-11 12:51:26.526084, slv, 406c8ffffe15d361(unknown)/01,  0.000328500, -6.283513500,  6.283604000, -6.283185000, 0, -320, S
2013-09-11 12:51:27.525664, slv, 406c8ffffe15d361(unknown)/01,  0.000328500, -6.283460500,  6.283604000, -6.283132000, 0, -320, S
2013-09-11 12:51:27.638917, slv, 406c8ffffe15d361(unknown)/01,  0.000327527, -6.283460500,  6.283662000, -6.283132000, 0, -321, D
2013-09-11 12:51:28.525996, slv, 406c8ffffe15d361(unknown)/01,  0.000327527, -6.283555527,  6.283662000, -6.283228000, 0, -321, S
2013-09-11 12:51:29.525602, slv, 406c8ffffe15d361(unknown)/01,  0.000327527, -6.283511527,  6.283662000, -6.283184000, 0, -321, S
2013-09-11 12:51:29.576311, slv, 406c8ffffe15d361(unknown)/01,  0.000326744, -6.283511527,  6.283764000, -6.283184000, 0, -322, D
2013-09-11 12:51:29.764063, slv, 406c8ffffe15d361(unknown)/01,  0.000326528, -6.283511527,  6.283856000, -6.283184000, 0, -323, D
2013-09-11 12:51:30.525265, slv, 406c8ffffe15d361(unknown)/01,  0.000326528, -6.283624528,  6.283856000, -6.283298000, 0, -323, S
2013-09-11 12:51:30.825409, slv, 406c8ffffe15d361(unknown)/01,  0.000326836, -6.283624528,  6.284011000, -6.283298000, 0, -324, D
2013-09-11 12:51:31.525619, slv, 406c8ffffe15d361(unknown)/01,  0.000326836, -6.283637836,  6.284011000, -6.283311000, 0, -324, S
2013-09-11 12:51:32.525611, slv, 406c8ffffe15d361(unknown)/01,  0.000326836, -6.283761836,  6.284011000, -6.283435000, 0, -324, S
2013-09-11 12:51:32.576239, slv, 406c8ffffe15d361(unknown)/01,  0.000327029, -6.283761836,  6.284079000, -6.283435000, 0, -325, D
2013-09-11 12:51:32.763266, slv, 406c8ffffe15d361(unknown)/01,  0.000327004, -6.283761836,  6.284093000, -6.283435000, 0, -326, D
2013-09-11 12:51:33.525397, slv, 406c8ffffe15d361(unknown)/01,  0.000327004, -6.283779004,  6.284093000, -6.283452000, 0, -326, S
2013-09-11 12:51:34.525524, slv, 406c8ffffe15d361(unknown)/01,  0.000327004, -6.283904004,  6.284093000, -6.283577000, 0, -326, S
2013-09-11 12:51:34.701405, slv, 406c8ffffe15d361(unknown)/01,  0.000326452, -6.283904004,  6.284086000, -6.283577000, 0, -327, D
2013-09-11 12:51:35.525468, slv, 406c8ffffe15d361(unknown)/01,  0.000326452, -6.283839452,  6.284086000, -6.283513000, 0, -327, S
2013-09-11 12:51:36.201571, slv, 406c8ffffe15d361(unknown)/01,  0.000326112, -6.283839452,  6.284223000, -6.283513000, 0, -328, D
2013-09-11 12:51:36.525079, slv, 406c8ffffe15d361(unknown)/01,  0.000326112, -6.283934112,  6.284223000, -6.283608000, 0, -328, S
2013-09-11 12:51:37.525038, slv, 406c8ffffe15d361(unknown)/01,  0.000326112, -6.283992112,  6.284223000, -6.283666000, 0, -328, S
2013-09-11 12:51:37.638394, slv, 406c8ffffe15d361(unknown)/01,  0.000326555, -6.283992112,  6.284374000, -6.283666000, 0, -329, D
2013-09-11 12:51:38.524737, slv, 406c8ffffe15d361(unknown)/01,  0.000326555, -6.284041555,  6.284374000, -6.283715000, 0, -329, S
2013-09-11 12:51:39.326243, slv, 406c8ffffe15d361(unknown)/01,  0.000326182, -6.284041555,  6.284218000, -6.283715000, 0, -330, D
2013-09-11 12:51:39.451615, slv, 406c8ffffe15d361(unknown)/01,  0.000325784, -6.284041555,  6.284415000, -6.283715000, 0, -331, D
2013-09-11 12:51:39.524580, slv, 406c8ffffe15d361(unknown)/01,  0.000325784, -6.284081784,  6.284415000, -6.283756000, 0, -331, S
2013-09-11 12:51:39.826483, slv, 406c8ffffe15d361(unknown)/01,  0.000325568, -6.284081784,  6.284304000, -6.283756000, 0, -332, D
2013-09-11 12:51:40.524752, slv, 406c8ffffe15d361(unknown)/01,  0.000325568, -6.284204568,  6.284304000, -6.283879000, 0, -332, S
