ptpd2:
   -gGW          Protocol mode (slave/master with ntp/master without ntp)
   -b <dev>      Interface to use

   -cC  -DVfS    Console / verbose console;     Dump stats / Interval / Output file / no Syslog
   -uU           Unicast/Hybrid mode


   -hHB           Summary / Complete help file / run-time debug level

ERROR: Please run this daemon as root

# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Drift, Discarded Packet Count, Last packet Received
2013-09-26 17:32:17.921936, init, 
2013-09-26 17:32:17.985870, lstn_init,  1 
2013-09-26 17:32:48.236999, slv, 406c8ffffe15d361(unknown)/01,  0.000340434,  62.956342817, -62.956021000,  62.956683000, 0, -28, D
2013-09-26 17:32:48.567059, slv, 406c8ffffe15d361(unknown)/01,  0.000340434,  62.956275566, -62.956021000,  62.956616000, 0, -28, S
2013-09-26 17:32:49.299386, slv, 406c8ffffe15d361(unknown)/01,  0.000339900,  62.956275566, -62.955978000,  62.956616000, 0, -29, D
2013-09-26 17:32:49.566536, slv, 406c8ffffe15d361(unknown)/01,  0.000339900,  62.956270100, -62.955978000,  62.956610000, 0, -29, S
2013-09-26 17:32:50.565999, slv, 406c8ffffe15d361(unknown)/01,  0.000339900,  62.956254100, -62.955978000,  62.956594000, 0, -29, S
2013-09-26 17:32:50.798538, slv, 406c8ffffe15d361(unknown)/01,  0.000339570,  62.956254100, -62.955912000,  62.956594000, 0, -30, D
2013-09-26 17:32:51.566523, slv, 406c8ffffe15d361(unknown)/01,  0.000339570,  62.956229430, -62.955912000,  62.956569000, 0, -30, S
2013-09-26 17:32:51.673609, slv, 406c8ffffe15d361(unknown)/01,  0.000340228,  62.956229430, -62.955811000,  62.956569000, 0, -31, D
2013-09-26 17:32:52.236996, slv, 406c8ffffe15d361(unknown)/01,  0.000341134,  62.956229430, -62.955850000,  62.956569000, 0, -32, D
2013-09-26 17:32:52.566525, slv, 406c8ffffe15d361(unknown)/01,  0.000341134,  62.956183866, -62.955850000,  62.956525000, 0, -32, S
2013-09-26 17:32:53.049390, slv, 406c8ffffe15d361(unknown)/01,  0.000341212,  62.956183866, -62.955869000,  62.956525000, 0, -33, D
2013-09-26 17:32:53.566489, slv, 406c8ffffe15d361(unknown)/01,  0.000341212,  62.956162788, -62.955869000,  62.956504000, 0, -33, S
2013-09-26 17:32:54.549403, slv, 406c8ffffe15d361(unknown)/01,  0.000341234,  62.956162788, -62.955792000,  62.956504000, 0, -34, D
2013-09-26 17:32:54.565850, slv, 406c8ffffe15d361(unknown)/01,  0.000341234,  62.956140766, -62.955792000,  62.956482000, 0, -34, S
2013-09-26 17:32:55.236652, slv, 406c8ffffe15d361(unknown)/01,  0.000341605,  62.956140766, -62.955777000,  62.956482000, 0, -35, D
2013-09-26 17:32:55.565828, slv, 406c8ffffe15d361(unknown)/01,  0.000341605,  62.956141395, -62.955777000,  62.956483000, 0, -35, S
2013-09-26 17:32:56.566245, slv, 406c8ffffe15d361(unknown)/01,  0.000341605,  62.956049395, -62.955777000,  62.956391000, 0, -35, S
2013-09-26 17:32:56.987011, slv, 406c8ffffe15d361(unknown)/01,  0.000341615,  62.956049395, -62.955728000,  62.956391000, 0, -36, D
2013-09-26 17:32:57.237142, slv, 406c8ffffe15d361(unknown)/01,  0.000341632,  62.956049395, -62.955685000,  62.956391000, 0, -37, D
2013-09-26 17:32:57.566403, slv, 406c8ffffe15d361(unknown)/01,  0.000341632,  62.956050368, -62.955685000,  62.956392000, 0, -37, S
2013-09-26 17:32:58.565399, slv, 406c8ffffe15d361(unknown)/01,  0.000341632,  62.956021368, -62.955685000,  62.956363000, 0, -37, S
2013-09-26 17:32:58.611469, slv, 406c8ffffe15d361(unknown)/01,  0.000340884,  62.956021368, -62.955816000,  62.956363000, 0, -38, D
2013-09-26 17:32:59.566239, slv, 406c8ffffe15d361(unknown)/01,  0.000340884,  62.955987116, -62.955816000,  62.956328000, 0, -38, S
2013-09-26 17:32:59.799386, slv, 406c8ffffe15d361(unknown)/01,  0.000340149,  62.955987116, -62.955626000,  62.956328000, 0, -39, D
2013-09-26 17:33:00.565357, slv, 406c8ffffe15d361(unknown)/01,  0.000340149,  62.955936851, -62.955626000,  62.956277000, 0, -39, S
2013-09-26 17:33:00.737006, slv, 406c8ffffe15d361(unknown)/01,  0.000340532,  62.955936851, -62.955557000,  62.956277000, 0, -40, D
2013-09-26 17:33:01.565340, slv, 406c8ffffe15d361(unknown)/01,  0.000340532,  62.955912468, -62.955557000,  62.956253000, 0, -40, S
2013-09-26 17:33:02.236154, slv, 406c8ffffe15d361(unknown)/01,  0.000340518,  62.955912468, -62.955613000,  62.956253000, 0, -41, D
2013-09-26 17:33:02.565215, slv, 406c8ffffe15d361(unknown)/01,  0.000340518,  62.955892482, -62.955613000,  62.956233000, 0, -41, S
2013-09-26 17:33:02.799207, slv, 406c8ffffe15d361(unknown)/01,  0.000339296,  62.955892482, -62.955716000,  62.956233000, 0, -42, D
2013-09-26 17:33:03.565294, slv, 406c8ffffe15d361(unknown)/01,  0.000339296,  62.955862704, -62.955716000,  62.956202000, 0, -42, S
2013-09-26 17:33:04.361790, slv, 406c8ffffe15d361(unknown)/01,  0.000338463,  62.955862704, -62.955505000,  62.956202000, 0, -43, D
2013-09-26 17:33:04.565702, slv, 406c8ffffe15d361(unknown)/01,  0.000338463,  62.955811537, -62.955505000,  62.956150000, 0, -43, S
2013-09-26 17:33:04.611403, slv, 406c8ffffe15d361(unknown)/01,  0.000338406,  62.955811537, -62.955503000,  62.956150000, 0, -44, D
2013-09-26 17:33:05.565461, slv, 406c8ffffe15d361(unknown)/01,  0.000338406,  62.955680594, -62.955503000,  62.956019000, 0, -44, S
2013-09-26 17:33:06.361134, slv, 406c8ffffe15d361(unknown)/01,  0.000337923,  62.955680594, -62.955399000,  62.956019000, 0, -45, D
2013-09-26 17:33:06.565502, slv, 406c8ffffe15d361(unknown)/01,  0.000337923,  62.955748077, -62.955399000,  62.956086000, 0, -45, S
2013-09-26 17:33:06.923896, slv, 406c8ffffe15d361(unknown)/01,  0.000336907,  62.955748077, -62.955541000,  62.956086000, 0, -46, D
2013-09-26 17:33:07.486906, slv, 406c8ffffe15d361(unknown)/01,  0.000336424,  62.955748077, -62.955374000,  62.956086000, 0, -47, D
2013-09-26 17:33:07.565558, slv, 406c8ffffe15d361(unknown)/01,  0.000336424,  62.955735576, -62.955374000,  62.956072000, 0, -47, S
2013-09-26 17:33:08.565740, slv, 406c8ffffe15d361(unknown)/01,  0.000336424,  62.955648576, -62.955374000,  62.955985000, 0, -47, S
2013-09-26 17:33:09.361601, slv, 406c8ffffe15d361(unknown)/01,  0.000335644,  62.955648576, -62.955501000,  62.955985000, 0, -48, D
2013-09-26 17:33:09.565293, slv, 406c8ffffe15d361(unknown)/01,  0.000335644,  62.955655356, -62.955501000,  62.955991000, 0, -48, S
2013-09-26 17:33:10.565076, slv, 406c8ffffe15d361(unknown)/01,  0.000335644,  62.955504356, -62.955501000,  62.955840000, 0, -48, S
