ptpd2:
   -gGW          Protocol mode (slave/master with ntp/master without ntp)
   -b <dev>      Interface to use

   -cC  -DVfS    Console / verbose console;     Dump stats / Interval / Output file / no Syslog
   -uU           Unicast/Hybrid mode


   -hHB           Summary / Complete help file / run-time debug level

ERROR: Please run this daemon as root

# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Drift, Discarded Packet Count, Last packet Received
2013-09-12 12:12:47.021235, init, 
2013-09-12 12:12:47.086409, lstn_init,  1 
2013-09-12 12:12:59.085927, lstn_init,  1 
2013-09-12 12:13:11.086017, lstn_init,  1 
2013-09-12 12:14:45.946125, slv, 002215fffe2eecc9(unknown)/01,  0.000269410,  10.590551177, -10.590268907,  10.590820587, 0, -84, S
2013-09-12 12:14:46.523873, slv, 002215fffe2eecc9(unknown)/01,  0.000269375,  10.590551177, -10.590266889,  10.590820587, 0, -85, D
2013-09-12 12:14:46.946020, slv, 002215fffe2eecc9(unknown)/01,  0.000269375,  10.590473334, -10.590266889,  10.590742709, 0, -85, S
2013-09-12 12:14:47.336208, slv, 002215fffe2eecc9(unknown)/01,  0.000269207,  10.590473334, -10.590261682,  10.590742709, 0, -86, D
2013-09-12 12:14:47.946106, slv, 002215fffe2eecc9(unknown)/01,  0.000269207,  10.590522236, -10.590261682,  10.590791443, 0, -86, S
2013-09-12 12:14:48.336490, slv, 002215fffe2eecc9(unknown)/01,  0.000269129,  10.590522236, -10.590215402,  10.590791443, 0, -87, D
2013-09-12 12:14:48.461144, slv, 002215fffe2eecc9(unknown)/01,  0.000269533,  10.590522236, -10.590187253,  10.590791443, 0, -88, D
2013-09-12 12:14:48.945981, slv, 002215fffe2eecc9(unknown)/01,  0.000269533,  10.590462142, -10.590187253,  10.590731675, 0, -88, S
2013-09-12 12:14:49.149169, slv, 002215fffe2eecc9(unknown)/01,  0.000269961,  10.590462142, -10.590147836,  10.590731675, 0, -89, D
2013-09-12 12:14:49.946053, slv, 002215fffe2eecc9(unknown)/01,  0.000269961,  10.590479496, -10.590147836,  10.590749457, 0, -89, S
2013-09-12 12:14:50.086041, slv, 002215fffe2eecc9(unknown)/01,  0.000270247,  10.590479496, -10.590179959,  10.590749457, 0, -90, D
2013-09-12 12:14:50.945911, slv, 002215fffe2eecc9(unknown)/01,  0.000270247,  10.590403803, -10.590179959,  10.590674050, 0, -90, S
2013-09-12 12:14:51.774078, slv, 002215fffe2eecc9(unknown)/01,  0.000270355,  10.590403803, -10.590134595,  10.590674050, 0, -91, D
2013-09-12 12:14:51.946000, slv, 002215fffe2eecc9(unknown)/01,  0.000270355,  10.590430345, -10.590134595,  10.590700700, 0, -91, S
2013-09-12 12:14:52.945936, slv, 002215fffe2eecc9(unknown)/01,  0.000270355,  10.590378800, -10.590134595,  10.590649155, 0, -91, S
2013-09-12 12:14:53.586685, slv, 002215fffe2eecc9(unknown)/01,  0.000270345,  10.590378800, -10.590109400,  10.590649155, 0, -92, D
2013-09-12 12:14:53.648990, slv, 002215fffe2eecc9(unknown)/01,  0.000270284,  10.590378800, -10.590122704,  10.590649155, 0, -93, D
2013-09-12 12:14:53.945974, slv, 002215fffe2eecc9(unknown)/01,  0.000270284,  10.590436112, -10.590122704,  10.590706396, 0, -93, S
2013-09-12 12:14:54.945892, slv, 002215fffe2eecc9(unknown)/01,  0.000270284,  10.590330214, -10.590122704,  10.590600498, 0, -93, S
2013-09-12 12:14:55.024082, slv, 002215fffe2eecc9(unknown)/01,  0.000270238,  10.590330214, -10.590057193,  10.590600498, 0, -94, D
2013-09-12 12:14:55.945938, slv, 002215fffe2eecc9(unknown)/01,  0.000270238,  10.590400616, -10.590057193,  10.590670854, 0, -94, S
2013-09-12 12:14:56.945875, slv, 002215fffe2eecc9(unknown)/01,  0.000270238,  10.590315819, -10.590057193,  10.590586057, 0, -94, S
2013-09-12 12:14:56.961613, slv, 002215fffe2eecc9(unknown)/01,  0.000270032,  10.590315819, -10.590100817,  10.590586057, 0, -95, D
2013-09-12 12:14:57.836122, slv, 002215fffe2eecc9(unknown)/01,  0.000269863,  10.590315819, -10.590034231,  10.590586057, 0, -96, D
2013-09-12 12:14:57.945902, slv, 002215fffe2eecc9(unknown)/01,  0.000269863,  10.590362146, -10.590034231,  10.590632009, 0, -96, S
2013-09-12 12:14:58.945840, slv, 002215fffe2eecc9(unknown)/01,  0.000269863,  10.590280369, -10.590034231,  10.590550232, 0, -96, S
2013-09-12 12:14:59.274095, slv, 002215fffe2eecc9(unknown)/01,  0.000269938,  10.590280369, -10.590003057,  10.590550232, 0, -97, D
2013-09-12 12:14:59.945887, slv, 002215fffe2eecc9(unknown)/01,  0.000269938,  10.590312394, -10.590003057,  10.590582332, 0, -97, S
2013-09-12 12:15:00.945799, slv, 002215fffe2eecc9(unknown)/01,  0.000269938,  10.590241133, -10.590003057,  10.590511071, 0, -97, S
2013-09-12 12:15:01.023150, slv, 002215fffe2eecc9(unknown)/01,  0.000269834,  10.590241133, -10.590004881,  10.590511071, 0, -98, D
2013-09-12 12:15:01.945772, slv, 002215fffe2eecc9(unknown)/01,  0.000269834,  10.590231332, -10.590004881,  10.590501166, 0, -98, S
2013-09-12 12:15:02.648923, slv, 002215fffe2eecc9(unknown)/01,  0.000269748,  10.590231332, -10.589949675,  10.590501166, 0, -99, D
2013-09-12 12:15:02.945678, slv, 002215fffe2eecc9(unknown)/01,  0.000269748,  10.590194980, -10.589949675,  10.590464728, 0, -99, S
2013-09-12 12:15:02.961637, slv, 002215fffe2eecc9(unknown)/01,  0.000269701,  10.590194980, -10.589949026,  10.590464728, 0, -100, D
2013-09-12 12:15:03.899179, slv, 002215fffe2eecc9(unknown)/01,  0.000269720,  10.590194980, -10.589896314,  10.590464728, 0, -101, D
2013-09-12 12:15:03.945681, slv, 002215fffe2eecc9(unknown)/01,  0.000269720,  10.590153854, -10.589896314,  10.590423574, 0, -101, S
2013-09-12 12:15:04.945659, slv, 002215fffe2eecc9(unknown)/01,  0.000269720,  10.590160080, -10.589896314,  10.590429800, 0, -101, S
2013-09-12 12:15:05.836321, slv, 002215fffe2eecc9(unknown)/01,  0.000269706,  10.590160080, -10.589922751,  10.590429800, 0, -102, D
2013-09-12 12:15:05.945658, slv, 002215fffe2eecc9(unknown)/01,  0.000269706,  10.590135293, -10.589922751,  10.590404999, 0, -102, S
2013-09-12 12:15:06.945690, slv, 002215fffe2eecc9(unknown)/01,  0.000269706,  10.590133463, -10.589922751,  10.590403169, 0, -102, S
2013-09-12 12:15:07.086021, slv, 002215fffe2eecc9(unknown)/01,  0.000269376,  10.590133463, -10.589915612,  10.590403169, 0, -103, D
2013-09-12 12:15:07.945763, slv, 002215fffe2eecc9(unknown)/01,  0.000269376,  10.590183390, -10.589915612,  10.590452766, 0, -103, S
2013-09-12 12:15:08.273590, slv, 002215fffe2eecc9(unknown)/01,  0.000269547,  10.590183390, -10.589819022,  10.590452766, 0, -104, D
2013-09-12 12:15:08.945627, slv, 002215fffe2eecc9(unknown)/01,  0.000269547,  10.590116450, -10.589819022,  10.590385997, 0, -104, S
2013-09-12 12:15:09.898206, slv, 002215fffe2eecc9(unknown)/01,  0.000270222,  10.590116450, -10.589768546,  10.590385997, 0, -105, D
2013-09-12 12:15:09.945508, slv, 002215fffe2eecc9(unknown)/01,  0.000270222,  10.590036471, -10.589768546,  10.590306693, 0, -105, S
2013-09-12 12:15:10.149188, slv, 002215fffe2eecc9(unknown)/01,  0.000270409,  10.590036471, -10.589794983,  10.590306693, 0, -106, D
2013-09-12 12:15:10.273809, slv, 002215fffe2eecc9(unknown)/01,  0.000270162,  10.590036471, -10.589799612,  10.590306693, 0, -107, D
2013-09-12 12:15:10.898259, slv, 002215fffe2eecc9(unknown)/01,  0.000269904,  10.590036471, -10.589798919,  10.590306693, 0, -108, D
2013-09-12 12:15:10.945425, slv, 002215fffe2eecc9(unknown)/01,  0.000269904,  10.589935179, -10.589798919,  10.590205083, 0, -108, S
2013-09-12 12:15:11.945659, slv, 002215fffe2eecc9(unknown)/01,  0.000269904,  10.590128283, -10.589798919,  10.590398187, 0, -108, S
2013-09-12 12:15:12.836385, slv, 002215fffe2eecc9(unknown)/01,  0.000270114,  10.590128283, -10.589772188,  10.590398187, 0, -109, D
2013-09-12 12:15:12.945499, slv, 002215fffe2eecc9(unknown)/01,  0.000270114,  10.590033637, -10.589772188,  10.590303751, 0, -109, S
2013-09-12 12:15:13.945610, slv, 002215fffe2eecc9(unknown)/01,  0.000270114,  10.590077209, -10.589772188,  10.590347323, 0, -109, S
2013-09-12 12:15:14.399225, slv, 002215fffe2eecc9(unknown)/01,  0.000270759,  10.590077209, -10.589727544,  10.590347323, 0, -110, D
2013-09-12 12:15:14.461638, slv, 002215fffe2eecc9(unknown)/01,  0.000271229,  10.590077209, -10.589763503,  10.590347323, 0, -111, D
2013-09-12 12:15:14.649179, slv, 002215fffe2eecc9(unknown)/01,  0.000271539,  10.590077209, -10.589766717,  10.590347323, 0, -112, D
2013-09-12 12:15:14.945429, slv, 002215fffe2eecc9(unknown)/01,  0.000271539,  10.589979749, -10.589766717,  10.590251288, 0, -112, S
2013-09-12 12:15:15.945431, slv, 002215fffe2eecc9(unknown)/01,  0.000271539,  10.589971140, -10.589766717,  10.590242679, 0, -112, S
2013-09-12 12:15:16.335690, slv, 002215fffe2eecc9(unknown)/01,  0.000271718,  10.589971140, -10.589691162,  10.590242679, 0, -113, D
2013-09-12 12:15:16.945372, slv, 002215fffe2eecc9(unknown)/01,  0.000271718,  10.589863426, -10.589691162,  10.590135144, 0, -113, S
2013-09-12 12:15:17.524106, slv, 002215fffe2eecc9(unknown)/01,  0.000271407,  10.589863426, -10.589679238,  10.590135144, 0, -114, D
2013-09-12 12:15:17.945445, slv, 002215fffe2eecc9(unknown)/01,  0.000271407,  10.589918926, -10.589679238,  10.590190333, 0, -114, S
2013-09-12 12:15:18.945489, slv, 002215fffe2eecc9(unknown)/01,  0.000271407,  10.589975897, -10.589679238,  10.590247304, 0, -114, S
2013-09-12 12:15:19.399102, slv, 002215fffe2eecc9(unknown)/01,  0.000271243,  10.589975897, -10.589659291,  10.590247304, 0, -115, D
2013-09-12 12:15:19.945359, slv, 002215fffe2eecc9(unknown)/01,  0.000271243,  10.589895087, -10.589659291,  10.590166330, 0, -115, S
2013-09-12 12:15:20.836304, slv, 002215fffe2eecc9(unknown)/01,  0.000271443,  10.589895087, -10.589617951,  10.590166330, 0, -116, D
2013-09-12 12:15:20.945317, slv, 002215fffe2eecc9(unknown)/01,  0.000271443,  10.589884061, -10.589617951,  10.590155504, 0, -116, S
2013-09-12 12:15:21.945374, slv, 002215fffe2eecc9(unknown)/01,  0.000271443,  10.589850212, -10.589617951,  10.590121655, 0, -116, S
2013-09-12 12:15:22.022914, slv, 002215fffe2eecc9(unknown)/01,  0.000271312,  10.589850212, -10.589617570,  10.590121655, 0, -117, D
2013-09-12 12:15:22.945358, slv, 002215fffe2eecc9(unknown)/01,  0.000271312,  10.589849971, -10.589617570,  10.590121283, 0, -117, S
2013-09-12 12:15:23.461109, slv, 002215fffe2eecc9(unknown)/01,  0.000270967,  10.589849971, -10.589628045,  10.590121283, 0, -118, D
2013-09-12 12:15:23.899134, slv, 002215fffe2eecc9(unknown)/01,  0.000270808,  10.589849971, -10.589571318,  10.590121283, 0, -119, D
2013-09-12 12:15:23.945281, slv, 002215fffe2eecc9(unknown)/01,  0.000270808,  10.589816337, -10.589571318,  10.590087145, 0, -119, S
2013-09-12 12:15:24.022971, slv, 002215fffe2eecc9(unknown)/01,  0.000270728,  10.589816337, -10.589574096,  10.590087145, 0, -120, D
2013-09-12 12:15:24.274090, slv, 002215fffe2eecc9(unknown)/01,  0.000270587,  10.589816337, -10.589552969,  10.590087145, 0, -121, D
2013-09-12 12:15:24.836388, slv, 002215fffe2eecc9(unknown)/01,  0.000270707,  10.589816337, -10.589508022,  10.590087145, 0, -122, D
2013-09-12 12:15:24.945242, slv, 002215fffe2eecc9(unknown)/01,  0.000270707,  10.589790665, -10.589508022,  10.590061372, 0, -122, S
2013-09-12 12:15:25.945307, slv, 002215fffe2eecc9(unknown)/01,  0.000270707,  10.589786699, -10.589508022,  10.590057406, 0, -122, S
2013-09-12 12:15:26.086246, slv, 002215fffe2eecc9(unknown)/01,  0.000270760,  10.589786699, -10.589539877,  10.590057406, 0, -123, D
2013-09-12 12:15:26.945247, slv, 002215fffe2eecc9(unknown)/01,  0.000270760,  10.589764005, -10.589539877,  10.590034765, 0, -123, S
2013-09-12 12:15:27.773156, slv, 002215fffe2eecc9(unknown)/01,  0.000270764,  10.589764005, -10.589467896,  10.590034765, 0, -124, D
2013-09-12 12:15:27.945257, slv, 002215fffe2eecc9(unknown)/01,  0.000270764,  10.589733769, -10.589467896,  10.590004533, 0, -124, S
2013-09-12 12:15:28.945271, slv, 002215fffe2eecc9(unknown)/01,  0.000270764,  10.589760306, -10.589467896,  10.590031070, 0, -124, S
2013-09-12 12:15:29.523123, slv, 002215fffe2eecc9(unknown)/01,  0.000271045,  10.589760306, -10.589442723,  10.590031070, 0, -125, D
2013-09-12 12:15:29.945229, slv, 002215fffe2eecc9(unknown)/01,  0.000271045,  10.589710107, -10.589442723,  10.589981152, 0, -125, S
2013-09-12 12:15:30.274021, slv, 002215fffe2eecc9(unknown)/01,  0.000271006,  10.589710107, -10.589494900,  10.589981152, 0, -126, D
2013-09-12 12:15:30.945126, slv, 002215fffe2eecc9(unknown)/01,  0.000271006,  10.589689539, -10.589494900,  10.589960545, 0, -126, S
2013-09-12 12:15:31.898960, slv, 002215fffe2eecc9(unknown)/01,  0.000270630,  10.589689539, -10.589458807,  10.589960545, 0, -127, D
2013-09-12 12:15:31.945185, slv, 002215fffe2eecc9(unknown)/01,  0.000270630,  10.589723573, -10.589458807,  10.589994203, 0, -127, S
2013-09-12 12:15:32.945186, slv, 002215fffe2eecc9(unknown)/01,  0.000270630,  10.589699161, -10.589458807,  10.589969791, 0, -127, S
2013-09-12 12:15:33.273087, slv, 002215fffe2eecc9(unknown)/01,  0.000270232,  10.589699161, -10.589490612,  10.589969791, 0, -128, D
2013-09-12 12:15:33.460837, slv, 002215fffe2eecc9(unknown)/01,  0.000270095,  10.589699161, -10.589402866,  10.589969791, 0, -129, D
2013-09-12 12:15:33.945159, slv, 002215fffe2eecc9(unknown)/01,  0.000270095,  10.589656722, -10.589402866,  10.589926817, 0, -129, S
2013-09-12 12:15:34.711065, slv, 002215fffe2eecc9(unknown)/01,  0.000270293,  10.589656722, -10.589362357,  10.589926817, 0, -130, D
2013-09-12 12:15:34.945074, slv, 002215fffe2eecc9(unknown)/01,  0.000270293,  10.589621100, -10.589362357,  10.589891393, 0, -130, S
2013-09-12 12:15:35.586654, slv, 002215fffe2eecc9(unknown)/01,  0.000270415,  10.589621100, -10.589343274,  10.589891393, 0, -131, D
2013-09-12 12:15:35.945125, slv, 002215fffe2eecc9(unknown)/01,  0.000270415,  10.589599159, -10.589343274,  10.589869574, 0, -131, S
2013-09-12 12:15:36.210767, slv, 002215fffe2eecc9(unknown)/01,  0.000270058,  10.589599159, -10.589427127,  10.589869574, 0, -132, D
2013-09-12 12:15:36.945043, slv, 002215fffe2eecc9(unknown)/01,  0.000270058,  10.589599612, -10.589427127,  10.589869670, 0, -132, S
2013-09-12 12:15:37.086438, slv, 002215fffe2eecc9(unknown)/01,  0.000269670,  10.589599612, -10.589330905,  10.589869670, 0, -133, D
2013-09-12 12:15:37.399114, slv, 002215fffe2eecc9(unknown)/01,  0.000269652,  10.589599612, -10.589334222,  10.589869670, 0, -134, D
2013-09-12 12:15:37.836514, slv, 002215fffe2eecc9(unknown)/01,  0.000269528,  10.589599612, -10.589357972,  10.589869670, 0, -135, D
2013-09-12 12:15:37.945102, slv, 002215fffe2eecc9(unknown)/01,  0.000269528,  10.589598542, -10.589357972,  10.589868070, 0, -135, S
2013-09-12 12:15:38.649108, slv, 002215fffe2eecc9(unknown)/01,  0.000269411,  10.589598542, -10.589331310,  10.589868070, 0, -136, D
2013-09-12 12:15:38.945041, slv, 002215fffe2eecc9(unknown)/01,  0.000269411,  10.589537863, -10.589331310,  10.589807274, 0, -136, S
2013-09-12 12:15:39.399170, slv, 002215fffe2eecc9(unknown)/01,  0.000269401,  10.589537863, -10.589268616,  10.589807274, 0, -137, D
2013-09-12 12:15:39.944979, slv, 002215fffe2eecc9(unknown)/01,  0.000269401,  10.589541021, -10.589268616,  10.589810422, 0, -137, S
2013-09-12 12:15:40.944826, slv, 002215fffe2eecc9(unknown)/01,  0.000269401,  10.589388290, -10.589268616,  10.589657691, 0, -137, S
2013-09-12 12:15:41.336005, slv, 002215fffe2eecc9(unknown)/01,  0.000268972,  10.589388290, -10.589228404,  10.589657691, 0, -138, D
2013-09-12 12:15:41.945010, slv, 002215fffe2eecc9(unknown)/01,  0.000268972,  10.589507883, -10.589228404,  10.589776855, 0, -138, S
2013-09-12 12:15:42.836620, slv, 002215fffe2eecc9(unknown)/01,  0.000268443,  10.589507883, -10.589265440,  10.589776855, 0, -139, D
2013-09-12 12:15:42.944952, slv, 002215fffe2eecc9(unknown)/01,  0.000268443,  10.589493277, -10.589265440,  10.589761720, 0, -139, S
2013-09-12 12:15:43.944982, slv, 002215fffe2eecc9(unknown)/01,  0.000268443,  10.589489411, -10.589265440,  10.589757854, 0, -139, S
2013-09-12 12:15:44.773882, slv, 002215fffe2eecc9(unknown)/01,  0.000268602,  10.589489411, -10.589154472,  10.589757854, 0, -140, D
2013-09-12 12:15:44.944876, slv, 002215fffe2eecc9(unknown)/01,  0.000268602,  10.589444484, -10.589154472,  10.589713086, 0, -140, S
2013-09-12 12:15:44.961663, slv, 002215fffe2eecc9(unknown)/01,  0.000268621,  10.589444484, -10.589237039,  10.589713086, 0, -141, D
2013-09-12 12:15:45.944933, slv, 002215fffe2eecc9(unknown)/01,  0.000268621,  10.589434564, -10.589237039,  10.589703185, 0, -141, S
2013-09-12 12:15:46.211511, slv, 002215fffe2eecc9(unknown)/01,  0.000268360,  10.589434564, -10.589171290,  10.589703185, 0, -142, D
2013-09-12 12:15:46.274025, slv, 002215fffe2eecc9(unknown)/01,  0.000268062,  10.589434564, -10.589237532,  10.589703185, 0, -143, D
2013-09-12 12:15:46.944882, slv, 002215fffe2eecc9(unknown)/01,  0.000268062,  10.589409381, -10.589237532,  10.589677443, 0, -143, S
2013-09-12 12:15:47.460958, slv, 002215fffe2eecc9(unknown)/01,  0.000267545,  10.589409381, -10.589202946,  10.589677443, 0, -144, D
2013-09-12 12:15:47.944861, slv, 002215fffe2eecc9(unknown)/01,  0.000267545,  10.589424050, -10.589202946,  10.589691595, 0, -144, S
2013-09-12 12:15:48.461418, slv, 002215fffe2eecc9(unknown)/01,  0.000267352,  10.589424050, -10.589145085,  10.589691595, 0, -145, D
2013-09-12 12:15:48.944808, slv, 002215fffe2eecc9(unknown)/01,  0.000267352,  10.589378322, -10.589145085,  10.589645674, 0, -145, S
2013-09-12 12:15:49.944868, slv, 002215fffe2eecc9(unknown)/01,  0.000267352,  10.589363005, -10.589145085,  10.589630357, 0, -145, S
2013-09-12 12:15:50.211543, slv, 002215fffe2eecc9(unknown)/01,  0.000267319,  10.589363005, -10.589115559,  10.589630357, 0, -146, D
2013-09-12 12:15:50.773178, slv, 002215fffe2eecc9(unknown)/01,  0.000267189,  10.589363005, -10.589108933,  10.589630357, 0, -147, D
2013-09-12 12:15:50.944833, slv, 002215fffe2eecc9(unknown)/01,  0.000267189,  10.589340270, -10.589108933,  10.589607459, 0, -147, S
2013-09-12 12:15:51.711056, slv, 002215fffe2eecc9(unknown)/01,  0.000267131,  10.589340270, -10.589074704,  10.589607459, 0, -148, D
2013-09-12 12:15:51.944781, slv, 002215fffe2eecc9(unknown)/01,  0.000267131,  10.589332952, -10.589074704,  10.589600083, 0, -148, S
2013-09-12 12:15:52.944790, slv, 002215fffe2eecc9(unknown)/01,  0.000267131,  10.589320174, -10.589074704,  10.589587305, 0, -148, S
2013-09-12 12:15:53.336580, slv, 002215fffe2eecc9(unknown)/01,  0.000266885,  10.589320174, -10.589114321,  10.589587305, 0, -149, D
2013-09-12 12:15:53.944798, slv, 002215fffe2eecc9(unknown)/01,  0.000266885,  10.589293389, -10.589114321,  10.589560274, 0, -149, S
2013-09-12 12:15:54.273508, slv, 002215fffe2eecc9(unknown)/01,  0.000266518,  10.589293389, -10.589059275,  10.589560274, 0, -150, D
2013-09-12 12:15:54.944569, slv, 002215fffe2eecc9(unknown)/01,  0.000266518,  10.589146367, -10.589059275,  10.589412885, 0, -150, S
2013-09-12 12:15:55.836726, slv, 002215fffe2eecc9(unknown)/01,  0.000266065,  10.589146367, -10.588963453,  10.589412885, 0, -151, D
2013-09-12 12:15:55.944687, slv, 002215fffe2eecc9(unknown)/01,  0.000266065,  10.589240709, -10.588963453,  10.589506774, 0, -151, S
2013-09-12 12:15:56.274121, slv, 002215fffe2eecc9(unknown)/01,  0.000265717,  10.589240709, -10.588980798,  10.589506774, 0, -152, D
2013-09-12 12:15:56.944665, slv, 002215fffe2eecc9(unknown)/01,  0.000265717,  10.589229772, -10.588980798,  10.589495489, 0, -152, S
2013-09-12 12:15:57.944671, slv, 002215fffe2eecc9(unknown)/01,  0.000265717,  10.589222801, -10.588980798,  10.589488518, 0, -152, S
2013-09-12 12:15:58.086437, slv, 002215fffe2eecc9(unknown)/01,  0.000265705,  10.589222801, -10.588954520,  10.589488518, 0, -153, D
2013-09-12 12:15:58.944624, slv, 002215fffe2eecc9(unknown)/01,  0.000265705,  10.589190383, -10.588954520,  10.589456088, 0, -153, S
2013-09-12 12:15:59.023310, slv, 002215fffe2eecc9(unknown)/01,  0.000265532,  10.589190383, -10.588971397,  10.589456088, 0, -154, D
2013-09-12 12:15:59.944617, slv, 002215fffe2eecc9(unknown)/01,  0.000265532,  10.589171105, -10.588971397,  10.589436637, 0, -154, S
2013-09-12 12:16:00.586725, slv, 002215fffe2eecc9(unknown)/01,  0.000265479,  10.589171105, -10.588872669,  10.589436637, 0, -155, D
2013-09-12 12:16:00.649128, slv, 002215fffe2eecc9(unknown)/01,  0.000265608,  10.589171105, -10.588905426,  10.589436637, 0, -156, D
2013-09-12 12:16:00.944598, slv, 002215fffe2eecc9(unknown)/01,  0.000265608,  10.589167005, -10.588905426,  10.589432613, 0, -156, S
2013-09-12 12:16:01.944594, slv, 002215fffe2eecc9(unknown)/01,  0.000265608,  10.589154172, -10.588905426,  10.589419780, 0, -156, S
2013-09-12 12:16:02.273781, slv, 002215fffe2eecc9(unknown)/01,  0.000265590,  10.589154172, -10.588892777,  10.589419780, 0, -157, D
2013-09-12 12:16:02.944551, slv, 002215fffe2eecc9(unknown)/01,  0.000265590,  10.589117146, -10.588892777,  10.589382736, 0, -157, S
2013-09-12 12:16:03.774138, slv, 002215fffe2eecc9(unknown)/01,  0.000265427,  10.589117146, -10.588888944,  10.589382736, 0, -158, D
2013-09-12 12:16:03.944549, slv, 002215fffe2eecc9(unknown)/01,  0.000265427,  10.589106220, -10.588888944,  10.589371647, 0, -158, S
2013-09-12 12:16:04.944520, slv, 002215fffe2eecc9(unknown)/01,  0.000265427,  10.589079406, -10.588888944,  10.589344833, 0, -158, S
2013-09-12 12:16:05.710675, slv, 002215fffe2eecc9(unknown)/01,  0.000265297,  10.589079406, -10.588809787,  10.589344833, 0, -159, D
2013-09-12 12:16:05.944432, slv, 002215fffe2eecc9(unknown)/01,  0.000265297,  10.588995736, -10.588809787,  10.589261033, 0, -159, S
2013-09-12 12:16:06.944516, slv, 002215fffe2eecc9(unknown)/01,  0.000265297,  10.589075249, -10.588809787,  10.589340546, 0, -159, S
2013-09-12 12:16:07.398972, slv, 002215fffe2eecc9(unknown)/01,  0.000265429,  10.589075249, -10.588780192,  10.589340546, 0, -160, D
2013-09-12 12:16:07.944497, slv, 002215fffe2eecc9(unknown)/01,  0.000265429,  10.589060740, -10.588780192,  10.589326169, 0, -160, S
2013-09-12 12:16:08.944436, slv, 002215fffe2eecc9(unknown)/01,  0.000265429,  10.589028672, -10.588780192,  10.589294101, 0, -160, S
2013-09-12 12:16:09.273963, slv, 002215fffe2eecc9(unknown)/01,  0.000265588,  10.589028672, -10.588751720,  10.589294101, 0, -161, D
2013-09-12 12:16:09.773130, slv, 002215fffe2eecc9(unknown)/01,  0.000265581,  10.589028672, -10.588775746,  10.589294101, 0, -162, D
2013-09-12 12:16:09.944477, slv, 002215fffe2eecc9(unknown)/01,  0.000265581,  10.589033990, -10.588775746,  10.589299571, 0, -162, S
2013-09-12 12:16:10.398905, slv, 002215fffe2eecc9(unknown)/01,  0.000265549,  10.589033990, -10.588763563,  10.589299571, 0, -163, D
2013-09-12 12:16:10.944422, slv, 002215fffe2eecc9(unknown)/01,  0.000265549,  10.588987734, -10.588763563,  10.589253283, 0, -163, S
2013-09-12 12:16:11.898247, slv, 002215fffe2eecc9(unknown)/01,  0.000265528,  10.588987734, -10.588732047,  10.589253283, 0, -164, D
2013-09-12 12:16:11.944422, slv, 002215fffe2eecc9(unknown)/01,  0.000265528,  10.588980317, -10.588732047,  10.589245845, 0, -164, S
2013-09-12 12:16:12.399149, slv, 002215fffe2eecc9(unknown)/01,  0.000265449,  10.588980317, -10.588725151,  10.589245845, 0, -165, D
2013-09-12 12:16:12.944360, slv, 002215fffe2eecc9(unknown)/01,  0.000265449,  10.588936714, -10.588725151,  10.589202163, 0, -165, S
2013-09-12 12:16:13.944379, slv, 002215fffe2eecc9(unknown)/01,  0.000265449,  10.588930714, -10.588725151,  10.589196163, 0, -165, S
2013-09-12 12:16:14.023339, slv, 002215fffe2eecc9(unknown)/01,  0.000265358,  10.588930714, -10.588678008,  10.589196163, 0, -166, D
2013-09-12 12:16:14.944369, slv, 002215fffe2eecc9(unknown)/01,  0.000265358,  10.588931019, -10.588678008,  10.589196377, 0, -166, S
2013-09-12 12:16:15.648523, slv, 002215fffe2eecc9(unknown)/01,  0.000265468,  10.588931019, -10.588624660,  10.589196377, 0, -167, D
2013-09-12 12:16:15.944337, slv, 002215fffe2eecc9(unknown)/01,  0.000265468,  10.588887072, -10.588624660,  10.589152540, 0, -167, S
2013-09-12 12:16:16.648213, slv, 002215fffe2eecc9(unknown)/01,  0.000265479,  10.588887072, -10.588659494,  10.589152540, 0, -168, D
2013-09-12 12:16:16.944291, slv, 002215fffe2eecc9(unknown)/01,  0.000265479,  10.588863962, -10.588659494,  10.589129441, 0, -168, S
2013-09-12 12:16:17.944300, slv, 002215fffe2eecc9(unknown)/01,  0.000265479,  10.588850936, -10.588659494,  10.589116415, 0, -168, S
2013-09-12 12:16:18.336413, slv, 002215fffe2eecc9(unknown)/01,  0.000265255,  10.588850936, -10.588604567,  10.589116415, 0, -169, D
2013-09-12 12:16:18.944267, slv, 002215fffe2eecc9(unknown)/01,  0.000265255,  10.588833325, -10.588604567,  10.589098580, 0, -169, S
2013-09-12 12:16:19.586167, slv, 002215fffe2eecc9(unknown)/01,  0.000265151,  10.588833325, -10.588575763,  10.589098580, 0, -170, D
2013-09-12 12:16:19.944257, slv, 002215fffe2eecc9(unknown)/01,  0.000265151,  10.588834677, -10.588575763,  10.589099828, 0, -170, S
2013-09-12 12:16:20.836641, slv, 002215fffe2eecc9(unknown)/01,  0.000265042,  10.588834677, -10.588589934,  10.589099828, 0, -171, D
2013-09-12 12:16:20.944202, slv, 002215fffe2eecc9(unknown)/01,  0.000265042,  10.588793055, -10.588589934,  10.589058097, 0, -171, S
2013-09-12 12:16:21.944206, slv, 002215fffe2eecc9(unknown)/01,  0.000265042,  10.588785434, -10.588589934,  10.589050476, 0, -171, S
2013-09-12 12:16:21.961319, slv, 002215fffe2eecc9(unknown)/01,  0.000264833,  10.588785434, -10.588553451,  10.589050476, 0, -172, D
