ptpd2:
   -gGW          Protocol mode (slave/master with ntp/master without ntp)
   -b <dev>      Interface to use

   -cC  -DVfS    Console / verbose console;     Dump stats / Interval / Output file / no Syslog
   -uU           Unicast/Hybrid mode


   -hHB           Summary / Complete help file / run-time debug level

ERROR: Please run this daemon as root

# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Drift, Discarded Packet Count, Last packet Received
2013-09-11 15:18:43.794055, init, 
2013-09-11 15:18:43.858104, lstn_init,  1 
2013-09-11 15:19:03.428898, slv, 406c8ffffe15d361(unknown)/01,  0.000322211, -6.380043211,  6.380297000, -6.379721000, 0, -16, S
2013-09-11 15:19:03.546784, slv, 406c8ffffe15d361(unknown)/01,  0.000322948, -6.380043211,  6.380438000, -6.379721000, 0, -17, D
2013-09-11 15:19:04.170675, slv, 406c8ffffe15d361(unknown)/01,  0.000325575, -6.380043211,  6.380485000, -6.379721000, 0, -18, D
2013-09-11 15:19:04.429092, slv, 406c8ffffe15d361(unknown)/01,  0.000325575, -6.380110575,  6.380485000, -6.379785000, 0, -18, S
2013-09-11 15:19:05.171155, slv, 406c8ffffe15d361(unknown)/01,  0.000326004, -6.380110575,  6.380356000, -6.379785000, 0, -19, D
2013-09-11 15:19:05.428987, slv, 406c8ffffe15d361(unknown)/01,  0.000326004, -6.380147004,  6.380356000, -6.379821000, 0, -19, S
2013-09-11 15:19:06.429171, slv, 406c8ffffe15d361(unknown)/01,  0.000326004, -6.380257004,  6.380356000, -6.379931000, 0, -19, S
2013-09-11 15:19:06.609090, slv, 406c8ffffe15d361(unknown)/01,  0.000323990, -6.380257004,  6.380503000, -6.379931000, 0, -20, D
2013-09-11 15:19:06.671434, slv, 406c8ffffe15d361(unknown)/01,  0.000321251, -6.380257004,  6.380425000, -6.379931000, 0, -21, D
2013-09-11 15:19:07.171763, slv, 406c8ffffe15d361(unknown)/01,  0.000320738, -6.380257004,  6.380677000, -6.379931000, 0, -22, D
2013-09-11 15:19:07.420683, slv, 406c8ffffe15d361(unknown)/01,  0.000322194, -6.380257004,  6.380602000, -6.379931000, 0, -23, D
2013-09-11 15:19:07.428413, slv, 406c8ffffe15d361(unknown)/01,  0.000322194, -6.380222194,  6.380602000, -6.379900000, 0, -23, S
2013-09-11 15:19:08.429514, slv, 406c8ffffe15d361(unknown)/01,  0.000322194, -6.380353194,  6.380602000, -6.380031000, 0, -23, S
2013-09-11 15:19:08.859051, slv, 406c8ffffe15d361(unknown)/01,  0.000322581, -6.380353194,  6.380686000, -6.380031000, 0, -24, D
2013-09-11 15:19:09.428836, slv, 406c8ffffe15d361(unknown)/01,  0.000322581, -6.380328581,  6.380686000, -6.380006000, 0, -24, S
2013-09-11 15:19:10.234248, slv, 406c8ffffe15d361(unknown)/01,  0.000323447, -6.380328581,  6.380728000, -6.380006000, 0, -25, D
2013-09-11 15:19:10.428411, slv, 406c8ffffe15d361(unknown)/01,  0.000323447, -6.380420447,  6.380728000, -6.380097000, 0, -25, S
2013-09-11 15:19:11.109123, slv, 406c8ffffe15d361(unknown)/01,  0.000323323, -6.380420447,  6.380656000, -6.380097000, 0, -26, D
2013-09-11 15:19:11.421544, slv, 406c8ffffe15d361(unknown)/01,  0.000322477, -6.380420447,  6.380740000, -6.380097000, 0, -27, D
2013-09-11 15:19:11.428651, slv, 406c8ffffe15d361(unknown)/01,  0.000322477, -6.380473477,  6.380740000, -6.380151000, 0, -27, S
2013-09-11 15:19:12.429147, slv, 406c8ffffe15d361(unknown)/01,  0.000322477, -6.380525477,  6.380740000, -6.380203000, 0, -27, S
2013-09-11 15:19:13.046797, slv, 406c8ffffe15d361(unknown)/01,  0.000323307, -6.380525477,  6.380943000, -6.380203000, 0, -28, D
2013-09-11 15:19:14.109282, slv, 406c8ffffe15d361(unknown)/01,  0.000325071, -6.380525477,  6.380961000, -6.380203000, 0, -29, D
2013-09-11 15:19:14.428477, slv, 406c8ffffe15d361(unknown)/01,  0.000325071, -6.380635071,  6.380961000, -6.380310000, 0, -29, S
2013-09-11 15:19:15.170442, slv, 406c8ffffe15d361(unknown)/01,  0.000325301, -6.380635071,  6.380880000, -6.380310000, 0, -30, D
2013-09-11 15:19:15.428515, slv, 406c8ffffe15d361(unknown)/01,  0.000325301, -6.380655301,  6.380880000, -6.380330000, 0, -30, S
2013-09-11 15:19:16.428499, slv, 406c8ffffe15d361(unknown)/01,  0.000325301, -6.380775301,  6.380880000, -6.380450000, 0, -30, S
2013-09-11 15:19:16.671381, slv, 406c8ffffe15d361(unknown)/01,  0.000324742, -6.380775301,  6.381112000, -6.380450000, 0, -31, D
2013-09-11 15:19:17.428377, slv, 406c8ffffe15d361(unknown)/01,  0.000324742, -6.380748742,  6.381112000, -6.380424000, 0, -31, S
2013-09-11 15:19:17.546845, slv, 406c8ffffe15d361(unknown)/01,  0.000325561, -6.380748742,  6.381166000, -6.380424000, 0, -32, D
2013-09-11 15:19:18.109189, slv, 406c8ffffe15d361(unknown)/01,  0.000326505, -6.380748742,  6.381109000, -6.380424000, 0, -33, D
2013-09-11 15:19:18.428071, slv, 406c8ffffe15d361(unknown)/01,  0.000326505, -6.380984505,  6.381109000, -6.380658000, 0, -33, S
2013-09-11 15:19:18.921470, slv, 406c8ffffe15d361(unknown)/01,  0.000325651, -6.380984505,  6.381163000, -6.380658000, 0, -34, D
2013-09-11 15:19:19.428323, slv, 406c8ffffe15d361(unknown)/01,  0.000325651, -6.380873651,  6.381163000, -6.380548000, 0, -34, S
2013-09-11 15:19:20.421691, slv, 406c8ffffe15d361(unknown)/01,  0.000325381, -6.380873651,  6.381308000, -6.380548000, 0, -35, D
2013-09-11 15:19:20.428884, slv, 406c8ffffe15d361(unknown)/01,  0.000325381, -6.380987381,  6.381308000, -6.380662000, 0, -35, S
2013-09-11 15:19:21.109215, slv, 406c8ffffe15d361(unknown)/01,  0.000326092, -6.380987381,  6.381306000, -6.380662000, 0, -36, D
2013-09-11 15:19:21.428113, slv, 406c8ffffe15d361(unknown)/01,  0.000326092, -6.380972092,  6.381306000, -6.380646000, 0, -36, S
2013-09-11 15:19:22.428353, slv, 406c8ffffe15d361(unknown)/01,  0.000326092, -6.381072092,  6.381306000, -6.380746000, 0, -36, S
2013-09-11 15:19:22.859256, slv, 406c8ffffe15d361(unknown)/01,  0.000325811, -6.381072092,  6.381365000, -6.380746000, 0, -37, D
2013-09-11 15:19:23.109147, slv, 406c8ffffe15d361(unknown)/01,  0.000325848, -6.381072092,  6.381436000, -6.380746000, 0, -38, D
2013-09-11 15:19:23.427673, slv, 406c8ffffe15d361(unknown)/01,  0.000325848, -6.381059848,  6.381436000, -6.380734000, 0, -38, S
2013-09-11 15:19:24.428302, slv, 406c8ffffe15d361(unknown)/01,  0.000325848, -6.381151848,  6.381436000, -6.380826000, 0, -38, S
2013-09-11 15:19:24.484036, slv, 406c8ffffe15d361(unknown)/01,  0.000326395, -6.381151848,  6.381525000, -6.380826000, 0, -39, D
2013-09-11 15:19:25.427540, slv, 406c8ffffe15d361(unknown)/01,  0.000326395, -6.381121395,  6.381525000, -6.380795000, 0, -39, S
